Customer_ID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score_Numeric,Customer_Segment,Cluster,PCA1,PCA2
CUST0989,28,5,409.1641433258384,4,3,2,3.0,Loyal,1,-0.004281674926532532,-0.7939892686434799
CUST0990,46,8,716.8364901340935,3,5,4,4.0,Loyal,0,1.4328564912440165,0.15582142357726783
CUST0991,128,3,239.754741013042,2,1,1,1.3333333333333333,Others,1,-1.5196083034047123,-0.07884509264592278
CUST0992,58,5,698.8137789813868,3,3,4,3.3333333333333335,Loyal,0,0.47181490849270347,-0.08678456110620933
CUST0993,19,7,662.2676252024808,5,5,4,4.666666666666667,Champions,0,1.1803851284743874,-0.3460380131307954
CUST0994,58,6,532.2789693598419,3,4,3,3.3333333333333335,Loyal,0,0.3841730501996571,-0.17250797958476505
CUST0995,274,3,330.66289508762844,1,1,2,1.3333333333333333,Others,1,-2.1469515779598773,1.7336371807394229
CUST0996,12,3,170.93564946517796,5,1,1,2.3333333333333335,New Customers,1,-1.013559121945428,-1.514687386547855
CUST0997,16,4,368.5409067442523,5,2,2,3.0,New Customers,1,-0.31092271603184013,-1.10394447911977
CUST0998,231,3,319.2135988268063,1,1,2,1.3333333333333333,Others,1,-1.9279694451306784,1.2187576101852273
CUST0999,34,7,682.0522652924649,4,5,4,4.333333333333333,Champions,0,1.1392523902705172,-0.14691982669049428
CUST1000,94,2,137.3913101946231,2,1,1,1.3333333333333333,Others,1,-1.8389823511352417,-0.7212684552266247
CUST1001,136,4,360.2001602023642,1,2,2,1.6666666666666667,Others,1,-1.0119974308709967,0.28314859798962805
CUST1002,48,5,631.3050809564731,3,3,4,3.3333333333333335,Loyal,0,0.37795717950822,-0.28663977540079044
CUST1003,349,2,256.5694790192944,1,1,1,1.0,Others,1,-3.0231002669762566,2.3954438157286577
CUST1004,104,4,563.7638953192429,2,2,3,2.3333333333333335,Others,1,-0.3755072323299065,0.16200732159660183
CUST1005,25,5,556.0213620189301,4,3,3,3.3333333333333335,Loyal,0,0.3406722316005896,-0.6474856125966522
CUST1006,287,1,158.25142321666308,1,1,1,1.0,Others,1,-3.1742032646846305,1.4319589145398115
CUST1007,177,5,687.9240977783747,1,3,4,2.6666666666666665,At Risk,1,-0.229263790114238,1.2855143855588196
CUST1008,159,5,408.65123755784225,1,3,2,2.0,At Risk,1,-0.7504370370744162,0.730869724530264
CUST1009,70,7,942.9811879127847,3,5,5,4.333333333333333,Loyal,0,1.5171007553623297,0.5946710161571797
CUST1010,256,3,302.450518923761,1,1,2,1.3333333333333333,Others,1,-2.107574402027179,1.4891717799313269
CUST1011,90,3,365.77352562502233,2,1,2,1.6666666666666667,Others,1,-1.0221324842732675,-0.36566120566593774
CUST1012,92,6,618.064532316215,2,4,4,3.3333333333333335,At Risk,0,0.38234767964341637,0.32940744112218723
CUST1013,95,6,824.8280546533981,2,4,5,3.6666666666666665,At Risk,0,0.8269336191538468,0.6197938048788133
CUST1014,42,6,699.5849756707896,4,4,4,4.0,Champions,0,0.848715898498361,-0.15212510189365455
CUST1015,162,8,727.4553924275833,1,5,4,3.3333333333333335,At Risk,0,0.7968619668464878,1.5197587671026287
CUST1016,85,5,807.725825456339,2,3,5,3.3333333333333335,At Risk,0,0.5614344495141813,0.3621882044401287
CUST1017,3,11,831.0669420891345,5,5,5,5.0,Champions,0,2.7850041593011823,0.1562953350570263
CUST1018,205,3,231.47920381538367,1,1,1,1.0,Others,1,-1.9759920965124016,0.8075943118788433
CUST1019,17,3,318.2156592374247,5,1,2,2.6666666666666665,New Customers,1,-0.7131580418346968,-1.2745015240928008
CUST1020,54,6,764.0545387399629,3,4,4,3.6666666666666665,Loyal,0,0.9244138566495278,0.06726529792481711
CUST1021,2,6,673.7080769999296,5,4,4,4.333333333333333,Champions,0,1.0184237802027287,-0.6498946854942697
CUST1022,244,4,177.94780820443862,1,2,1,1.3333333333333333,Others,1,-2.03312469981745,1.315638233402918
CUST1023,215,2,223.93136175306918,1,1,1,1.0,Others,1,-2.333900906200871,0.7946925748323475
CUST1024,164,3,573.6840741551115,1,1,3,1.6666666666666667,Others,1,-0.9787696886004659,0.7529360221456047
CUST1025,22,8,742.4159816383773,4,5,4,4.333333333333333,Champions,0,1.6264590193995916,-0.09205529694596899
CUST1026,6,3,432.8265780011003,5,1,2,2.6666666666666665,New Customers,1,-0.39470463060756666,-1.2609972631781936
CUST1027,160,4,417.1730766920043,1,2,2,1.6666666666666667,Others,1,-1.0212826723548276,0.6330168562778977
CUST1028,100,2,233.4579844320075,2,1,1,1.3333333333333333,Others,1,-1.6586139525538388,-0.5327104691986594
CUST1029,105,5,523.0690184627794,2,3,3,2.6666666666666665,At Risk,1,-0.18786952381893207,0.2434011310320124
CUST1030,99,3,261.0697220393046,2,1,1,1.3333333333333333,Others,1,-1.3070917751279671,-0.3902154257951636
CUST1031,42,6,604.6658322529137,4,4,4,4.0,Champions,0,0.6367870233373024,-0.2693954473115789
CUST1032,6,8,633.8983485063432,5,5,4,4.666666666666667,Champions,0,1.4751619902498037,-0.41244596932269273
CUST1033,9,3,181.66450572055646,5,1,1,2.3333333333333335,New Customers,1,-0.972543174507687,-1.5363670864544963
CUST1034,21,8,805.9687687862693,4,5,5,4.666666666666667,Champions,0,1.7740423720189544,-0.025182321365834034
CUST1035,155,1,44.58251287194125,1,1,1,1.0,Others,1,-2.6772980356599905,-0.2456139805430873
CUST1036,7,9,846.783429240327,5,5,5,5.0,Champions,0,2.228975427285226,-0.017760150004963983
CUST1037,44,8,824.1293635592771,3,5,5,4.333333333333333,Loyal,0,1.6837867731627005,0.2650892537695839
CUST1038,8,6,626.5544416912129,5,4,4,4.333333333333333,Champions,0,0.8790198124375594,-0.6382819874931055
CUST1039,43,4,478.3383669936808,3,2,3,2.6666666666666665,Others,1,-0.21932628459057849,-0.6538778059017887
CUST1040,25,6,749.5790448339151,4,4,4,4.0,Champions,0,1.0570198966858562,-0.28832331624604923
CUST1041,186,6,549.7955421253997,1,4,3,2.6666666666666665,At Risk,1,-0.3046660418181705,1.3396910589676303
CUST1042,4,5,580.7209346636084,5,3,3,3.6666666666666665,Loyal,0,0.5152488361287817,-0.8615145051748698
CUST1043,10,4,541.7033007882094,5,2,3,3.3333333333333335,New Customers,1,0.1098248620694862,-0.9598763509938983
CUST1044,5,8,678.5744564243463,5,5,4,4.666666666666667,Champions,0,1.5805988036999872,-0.3688946822231085
CUST1045,92,2,170.67037827470932,2,1,1,1.3333333333333333,Others,1,-1.753304956551632,-0.7034429221935133
CUST1046,34,7,695.8710532357617,4,5,4,4.333333333333333,Champions,0,1.1701060208392118,-0.12984704266595712
CUST1047,207,3,337.94993058141335,1,1,2,1.3333333333333333,Others,1,-1.7496458490858968,0.9624263284565479
CUST1048,37,1,51.31437998173985,4,1,1,2.0,New Customers,1,-1.991189716393843,-1.6114048254270035
CUST1049,49,9,650.2384602122362,3,5,4,4.0,Loyal,0,1.551285236259782,0.22850246765108115
CUST1050,75,5,875.6880234229845,3,3,5,3.6666666666666665,Loyal,0,0.7700467341723303,0.3297040619330954
CUST1051,37,3,396.1809742752607,4,1,2,2.3333333333333335,New Customers,1,-0.6528245104096627,-0.9452775854378453
CUST1052,116,4,566.3396039801669,2,2,3,2.3333333333333335,Others,1,-0.43800157629819075,0.30492933554113205
CUST1053,133,3,397.0601373184209,2,2,2,2.0,Others,1,-1.196823236096922,0.17372689656243276
CUST1054,91,4,487.51242529614115,2,2,3,2.3333333333333335,Others,1,-0.4718239139309566,-0.08358432646169361
CUST1055,68,3,320.5535073273285,3,2,2,2.3333333333333335,Others,1,-0.9979803887138742,-0.6777190730902747
CUST1056,127,1,20.958702857614224,2,1,1,1.3333333333333333,Others,1,-2.5708048214769135,-0.6008601395457608
CUST1057,172,4,370.29682867807026,1,2,2,1.6666666666666667,Others,1,-1.194189912765689,0.7148421532480451
CUST1059,39,6,660.3463058986695,4,4,4,4.0,Champions,0,0.7781678220282084,-0.23553849245452857
CUST1060,408,1,137.54621648480503,1,1,1,1.0,Others,1,-3.90857158865263,2.815420977253805
CUST1061,55,3,399.42158019304054,3,2,2,2.3333333333333335,Others,1,-0.747956921677081,-0.7316642131774934
CUST1062,126,3,397.8555127463097,2,2,2,2.0,Others,1,-1.1552376726796159,0.09319468817722566
CUST1063,67,12,1016.6630117605259,3,5,5,4.333333333333333,Loyal,0,3.1196012472300008,1.2509001122592533
CUST1064,145,4,312.17664801631173,1,2,2,1.6666666666666667,Others,1,-1.1704049012225435,0.3286215305662024
CUST1065,164,5,795.7471670022592,1,3,5,3.0,At Risk,0,0.08540838304777666,1.2673424551975758
CUST1066,1,6,314.706450047865,5,4,2,3.6666666666666665,Loyal,0,0.2225569661860648,-1.1050776442077674
CUST1067,22,4,537.6765854002867,4,2,3,3.0,New Customers,1,0.03258908395394788,-0.8251114750188415
CUST1068,23,8,777.6147805600278,4,5,5,4.666666666666667,Champions,0,1.6993613538871273,-0.03692303531109783
CUST1069,133,3,263.73282126614026,2,2,1,1.6666666666666667,Others,1,-1.4945072132353145,0.009004166835911227
CUST1070,15,5,383.607960004485,5,3,2,3.3333333333333335,Loyal,1,0.012590560900485468,-0.9769480950337373
CUST1071,97,7,701.1495435131336,2,5,4,3.6666666666666665,At Risk,0,0.8236041282400717,0.6103082889784949
CUST1072,138,4,273.9148500103513,1,2,1,1.3333333333333333,Others,1,-1.2160234837209407,0.1998351128117536
CUST1073,15,7,730.6687626982402,5,5,4,4.666666666666667,Champions,0,1.3558548431024464,-0.30810996272350555
CUST1074,37,4,660.3013496359589,4,2,4,3.3333333333333335,New Customers,0,0.22107063689121245,-0.4989367597570234
CUST1075,4,4,426.27415923965725,5,2,2,3.0,New Customers,1,-0.1137747095908107,-1.172356205129412
CUST1077,62,7,1169.9774442542255,3,5,5,4.333333333333333,Loyal,0,2.069419045883926,0.7819596369741596
CUST1078,26,5,438.68855309854104,4,3,2,3.0,Loyal,1,0.07301257919620296,-0.7808025266990606
CUST1079,260,1,32.78108405347197,1,1,1,1.0,Others,1,-3.300793012322461,0.9625287719759394
CUST1080,31,4,588.0583399441896,4,2,4,3.3333333333333335,New Customers,1,0.09389406292561978,-0.6580611745391396
CUST1081,250,2,259.88425392148395,1,1,1,1.0,Others,1,-2.4526763058703973,1.2466858975879291
CUST1082,24,6,566.9732928161433,4,4,3,3.6666666666666665,Loyal,0,0.6549975487248677,-0.5255733644951892
CUST1083,40,10,977.6637918622756,4,5,5,4.666666666666667,Champions,0,2.6177072016331255,0.6482502216974777
CUST1084,105,5,673.2581131086866,2,3,4,3.0,At Risk,0,0.14746226220064695,0.4289561873981648
CUST1086,148,3,353.5273962897677,1,2,2,1.6666666666666667,Others,1,-1.379326628053339,0.2946179637160402
CUST1087,93,7,834.0866907382655,2,5,5,4.0,At Risk,0,1.1431653659986825,0.7279690453536382
CUST1088,131,3,235.68504967547253,2,2,1,1.6666666666666667,Others,1,-1.5457561296213187,-0.0489381527749631
CUST1089,29,9,928.0339668572921,4,5,5,4.666666666666667,Champions,0,2.285269774412165,0.33881256757511496
CUST1090,57,6,670.667046091676,3,4,4,3.6666666666666665,Loyal,0,0.6988434431440181,-0.013177782595418361
CUST1091,61,2,283.2999761465031,3,1,1,1.6666666666666667,Others,1,-1.3255332886091484,-0.9252861813435579
CUST1092,30,5,394.57169195332966,4,3,2,3.0,Loyal,1,-0.048236888748691,-0.7887279309244764
CUST1093,10,10,998.6498096197346,5,5,5,5.0,Champions,0,2.835176344180407,0.3248284799892637
CUST1094,48,6,673.1716715791795,3,4,4,3.6666666666666665,Loyal,0,0.7556195027048265,-0.11488821768165922
CUST1095,10,4,401.9299942631047,5,2,2,3.0,New Customers,1,-0.20225127518554767,-1.1325629487252207
CUST1096,125,4,663.3228368399413,2,2,4,2.6666666666666665,Others,1,-0.2726480511144473,0.5295546547399658
CUST1097,76,10,1706.7768272592118,3,5,5,4.333333333333333,Loyal,0,4.040884557445058,1.9682714069133518
CUST1098,45,4,341.7602504451756,3,2,2,2.3333333333333335,Others,1,-0.5356426246895439,-0.7993268578482936
CUST1099,41,10,918.7488605940418,4,5,5,4.666666666666667,Champions,0,2.4804789317119695,0.5871072068125384
CUST1100,123,5,237.559554212051,2,3,1,2.0,At Risk,1,-0.927703049845505,0.100270655330777
CUST1101,75,2,133.85541758161918,3,1,1,1.6666666666666667,Others,1,-1.738822134881263,-0.9468916294398011
CUST1102,83,4,324.2739912526433,2,2,2,2.0,Others,1,-0.790794554220855,-0.37842138954421733
CUST1103,12,7,1032.1468782442726,5,5,5,5.0,Champions,0,2.0460355560091394,0.02942413597013958
CUST1104,277,1,121.22085819172354,1,1,1,1.0,Others,1,-3.200011533769782,1.2697587090864426
CUST1105,7,7,695.0162547041873,5,5,4,4.666666666666667,Champions,0,1.32174920285793,-0.44531764695233883
CUST1106,17,7,549.3159340793585,5,5,3,4.333333333333333,Loyal,0,0.939568633669956,-0.508877107115968
CUST1107,97,2,116.14420018481161,2,1,1,1.3333333333333333,Others,1,-1.9034827254922397,-0.712583807809505
CUST1108,130,11,1149.8499722480065,2,5,5,4.0,At Risk,0,2.7744990033095993,2.029056938206573
CUST1109,7,5,403.3963916286024,5,3,2,3.3333333333333335,Loyal,1,0.10226960252382342,-1.0456598162228041
CUST1110,76,7,788.6851641515854,3,5,5,4.333333333333333,Loyal,0,1.1384766993285644,0.473911840052727
CUST1111,39,4,433.9480152210402,4,2,2,2.6666666666666665,New Customers,1,-0.2956895784332943,-0.7553009593762685
CUST1112,53,6,637.2021901104082,3,4,4,3.6666666666666665,Loyal,0,0.646873837974292,-0.1011027457240816
CUST1113,127,5,612.7387610724264,2,3,4,3.0,At Risk,1,-0.11277736015466597,0.6103755762518942
CUST1114,21,6,650.4094439874726,4,4,4,4.0,Champions,0,0.8583492976953366,-0.45742492982143906
CUST1115,140,3,298.99196354916955,1,2,2,1.6666666666666667,Others,1,-1.4555927520231284,0.13408087481928632
CUST1116,58,3,356.1476612023722,3,2,2,2.3333333333333335,Others,1,-0.861637226263215,-0.7501931646681073
CUST1117,35,6,507.43442670945035,4,4,3,3.6666666666666665,Loyal,0,0.4595051941628035,-0.47103741344195244
CUST1118,18,4,255.25028449442587,5,2,1,2.6666666666666665,New Customers,1,-0.5752443552272036,-1.2206223854154843
CUST1119,37,4,667.1155266368492,4,2,4,3.3333333333333335,New Customers,0,0.23628485833218535,-0.49051800604877216
CUST1120,82,6,521.8798064648835,2,4,3,3.0,At Risk,0,0.2244641061084284,0.09412367609139383
CUST1121,21,7,983.1648794565565,4,5,5,4.666666666666667,Champions,0,1.8854880433011925,0.07371288113405784
CUST1122,36,5,539.6098005455241,4,3,3,3.3333333333333335,Loyal,0,0.24147152939175862,-0.5396669018262946
CUST1123,44,10,982.978378623682,3,5,5,4.333333333333333,Loyal,0,2.606824839576579,0.7013961963507878
CUST1124,176,5,558.2277705218771,1,3,3,2.3333333333333335,At Risk,1,-0.5131536468694137,1.1136326739191076
CUST1125,66,5,587.6995936119927,3,3,4,3.3333333333333335,Loyal,0,0.17823006275496242,-0.13090363781121567
CUST1126,76,8,1113.9547311159356,3,5,5,4.333333333333333,Loyal,0,2.1489015173252395,0.9958010384134127
CUST1127,21,5,619.9201150062493,4,3,4,3.6666666666666665,Loyal,0,0.5060893346051367,-0.6151201512256396
CUST1128,81,7,750.7546982226645,2,5,4,3.6666666666666665,At Risk,0,1.0253526846057823,0.48527456232335775
CUST1129,32,2,301.46833466268913,4,1,2,2.3333333333333335,New Customers,1,-1.1200423206683325,-1.240544091807229
CUST1130,44,6,482.0798451949428,3,4,3,3.3333333333333335,Loyal,0,0.35171133878220445,-0.39755755587234876
CUST1131,88,5,483.19681602676343,2,3,3,2.6666666666666665,At Risk,1,-0.1802126993114459,-0.0038247257155157826
CUST1132,87,5,872.8600566024797,2,3,5,3.3333333333333335,At Risk,0,0.6954874386539363,0.46594996326835214
CUST1133,183,7,755.8548197547829,1,5,4,3.3333333333333335,At Risk,0,0.4566556183150404,1.6793638317623905
CUST1134,27,3,243.18191236033937,4,2,1,2.3333333333333335,New Customers,1,-0.9375591900694807,-1.25075411217041
CUST1135,57,7,716.5608081303429,3,5,4,4.0,Loyal,0,1.0854973551554115,0.16354924968028106
CUST1136,6,9,1100.5975716364712,5,5,5,5.0,Champions,0,2.801361128013294,0.284176207378119
CUST1137,113,9,737.449760134024,2,5,4,3.6666666666666665,At Risk,0,1.3820301335193925,1.0815288202878928
CUST1138,27,4,396.7356202304473,4,2,2,2.6666666666666665,New Customers,1,-0.31052962359699965,-0.941015775949985
CUST1139,41,4,401.8779929933922,4,2,2,2.6666666666666665,New Customers,1,-0.37866749935649263,-0.771632744998309
CUST1140,90,2,133.1245010503112,2,1,1,1.3333333333333333,Others,1,-1.8257605839406592,-0.7731199255402054
CUST1141,19,9,770.4761144287743,5,5,4,4.666666666666667,Champions,0,1.9903565437156185,0.027703763527701295
CUST1142,14,10,1134.4558754413047,5,5,5,5.0,Champions,0,3.1156462992594482,0.5391935751745791
CUST1143,116,5,549.4423435354458,2,3,3,2.6666666666666665,At Risk,1,-0.19154310101269456,0.40407955211218405
CUST1144,4,9,534.7902314385817,5,5,3,4.333333333333333,Loyal,0,1.5494399723057384,-0.4381552764367623
CUST1145,7,4,755.5172498602606,5,2,4,3.6666666666666665,New Customers,0,0.60427510877326,-0.7306492461583761
CUST1146,148,3,356.67632216592807,1,2,2,1.6666666666666667,Others,1,-1.3722959249214928,0.29850838678451497
CUST1147,39,2,264.2118805047213,4,1,1,2.0,New Customers,1,-1.2430356499396362,-1.2050586794952074
CUST1148,92,7,746.3618614552827,2,5,4,3.6666666666666665,At Risk,0,0.9529865567104236,0.6079421217769931
CUST1149,101,3,219.85343871396597,2,2,1,1.6666666666666667,Others,1,-1.410490832995369,-0.41784719959226274
CUST1150,41,5,510.34637357687956,4,3,3,3.3333333333333335,Loyal,0,0.14769867768718928,-0.5175962589400339
CUST1151,123,8,872.1277987672568,2,5,5,4.0,At Risk,0,1.3416733984624956,1.2443437780614033
CUST1152,29,8,673.3389451078906,4,5,4,4.333333333333333,Champions,0,1.4324189024482834,-0.0958834577642548
CUST1153,5,8,814.7568668205108,5,5,5,5.0,Champions,0,1.8846574373195724,-0.20064455130171935
CUST1154,18,9,575.4336418224278,5,5,3,4.333333333333333,Loyal,0,1.5605663492473618,-0.22491155738163945
CUST1155,16,5,764.9101020737859,5,3,4,4.0,Loyal,0,0.8582484172098677,-0.49421337998713905
CUST1156,7,7,591.0070865161046,5,5,4,4.666666666666667,Champions,0,1.0895247513213553,-0.5738185018994809
CUST1157,295,3,302.16963155422127,1,2,2,1.6666666666666667,Others,1,-2.329998472187351,1.9429790584025197
CUST1158,11,5,480.6004517208013,5,3,3,3.6666666666666665,Loyal,0,0.2518970667290101,-0.9036961061175431
CUST1159,52,3,345.2818050236623,3,2,2,2.3333333333333335,Others,1,-0.851775152004338,-0.8334875652500541
CUST1160,61,3,354.1213003186027,3,2,2,2.3333333333333335,Others,1,-0.8832228460685212,-0.7177617385924507
CUST1161,47,5,451.13131518604575,3,3,3,3.0,Loyal,1,-0.018635198361932018,-0.520885162450849
CUST1162,88,2,123.55341707772905,2,1,1,1.3333333333333333,Others,1,-1.8357560346652182,-0.808234736798914
CUST1163,160,3,220.89996446382412,1,2,1,1.3333333333333333,Others,1,-1.7436931597580767,0.27049971143438895
CUST1164,13,3,317.7977071107785,5,2,2,3.0,New Customers,1,-0.6913428138371797,-1.3215978230502854
CUST1165,59,7,784.2240942955075,3,5,5,4.333333333333333,Loyal,0,1.2251970428019419,0.270435595867623
CUST1166,81,2,182.92633992607674,2,1,1,1.3333333333333333,Others,1,-1.6633825891885647,-0.8163957777633418
CUST1167,111,4,691.5519119668925,2,2,4,2.6666666666666665,Others,1,-0.130000722792094,0.4014012544004784
CUST1168,42,7,744.2190033877715,4,5,4,4.333333333333333,Champions,0,1.2325571631534549,0.023045558572109246
CUST1169,128,6,576.6181739889986,2,4,3,3.0,At Risk,0,0.08507350506372174,0.697420811968766
CUST1170,91,5,553.6378983597954,2,3,3,2.6666666666666665,At Risk,1,-0.03999804180996928,0.1181385038676265
CUST1171,56,8,1305.6613484710374,3,5,5,4.333333333333333,Loyal,0,2.6906727588324606,0.9997503619950732
CUST1172,222,4,387.9383665014354,1,2,2,1.6666666666666667,Others,1,-1.4391561428009048,1.3188869668800236
CUST1173,9,4,488.49228789288696,5,2,3,3.3333333333333335,New Customers,1,-0.003293893564994601,-1.0372622748340297
CUST1174,24,3,240.44268149592335,4,2,1,2.3333333333333335,New Customers,1,-0.9266138527435839,-1.289073313570483
CUST1175,45,3,309.16263253280687,3,2,2,2.3333333333333335,Others,1,-0.8926098289705444,-0.9596268201118562
CUST1176,41,2,238.62733018569315,4,1,1,2.0,New Customers,1,-1.3115332593367237,-1.2133778187370143
CUST1177,228,4,527.0493902725844,1,2,3,2.0,Others,1,-1.1626813082546341,1.5606252235715339
CUST1178,9,9,840.1262660902235,5,5,5,5.0,Champions,0,2.2027375742239994,-0.0026949523128942322
CUST1179,10,6,887.1335852189934,5,4,5,4.666666666666667,Champions,0,1.449448636266863,-0.29305268523934397
CUST1180,68,8,1037.1340575391046,3,5,5,4.333333333333333,Loyal,0,2.0228784544171803,0.8077310641946607
CUST1181,14,5,361.92139600310134,5,3,2,3.3333333333333335,Loyal,1,-0.03014259333057486,-1.015386311617108
CUST1182,27,4,331.12861584516554,4,2,2,2.6666666666666665,New Customers,1,-0.4570123892583771,-1.022071670357143
CUST1183,89,4,224.63046261385253,2,2,1,1.6666666666666667,Others,1,-1.0473943125315965,-0.4316587070417027
CUST1184,84,4,512.9760495157257,2,2,3,2.3333333333333335,Others,1,-0.3751607968151131,-0.1336394998412029
CUST1185,1,12,1306.5906036484632,5,5,5,5.0,Champions,0,4.142280091940212,0.8405299311558904
CUST1186,25,4,647.1960675857309,4,2,4,3.3333333333333335,New Customers,0,0.26005528024518676,-0.6548678113308852
CUST1187,113,6,483.6824206717347,2,4,3,3.0,At Risk,1,-0.0371204849855944,0.4079261639742067
CUST1188,1,8,727.3810601120389,5,5,4,4.666666666666667,Champions,0,1.7123192032824273,-0.35517521256395107
CUST1189,33,4,634.7894022050207,4,2,4,3.3333333333333335,New Customers,0,0.18685773392759464,-0.5770360934163138
CUST1190,19,5,327.5674362038781,5,3,2,3.3333333333333335,Loyal,1,-0.1352812334094186,-0.9996049010385509
CUST1191,287,3,119.86048287985287,1,2,1,1.3333333333333333,Others,1,-2.6915488804218977,1.6245805807138496
CUST1192,47,9,876.9537338187627,3,5,5,4.333333333333333,Loyal,0,2.068853564289398,0.4853138345380846
CUST1193,8,3,369.71688869493227,5,2,2,3.0,New Customers,1,-0.5469857657450395,-1.3156778196475474
CUST1194,323,2,133.668003848222,1,1,1,1.0,Others,1,-3.1496415340193358,1.9408324258238692
CUST1195,86,4,251.52903807576007,2,2,1,1.6666666666666667,Others,1,-0.9702757383768882,-0.43336110323087945
CUST1196,64,6,510.4440549956887,3,4,3,3.3333333333333335,Loyal,0,0.30129896520719285,-0.129614603695079
CUST1197,187,4,474.69117968732667,1,2,3,2.0,Others,1,-1.0464119611218592,1.0184936263145419
CUST1198,382,1,101.148101011171,1,1,1,1.0,Others,1,-3.8419741582927784,2.467682432027671
CUST1199,93,5,716.4905777195336,2,3,4,3.0,At Risk,0,0.3122339159412081,0.34262908264803227
CUST1200,242,3,271.02953661674206,1,2,1,1.3333333333333333,Others,1,-2.098109581680273,1.2873221515434587
CUST1201,52,4,519.9177210040198,3,2,3,2.6666666666666665,Others,1,-0.17767469456261645,-0.497702662043902
CUST1202,69,8,908.4183696167743,3,5,5,4.333333333333333,Loyal,0,1.7298038998538523,0.6603508736620026
CUST1203,173,3,397.9264368394553,1,2,2,1.6666666666666667,Others,1,-1.4223730476171927,0.6405964794277176
CUST1204,3,8,706.5805697332164,5,5,4,4.666666666666667,Champions,0,1.6545031108620294,-0.3575837594690987
CUST1205,70,5,489.9463795938542,3,3,3,3.0,Loyal,1,-0.06277493102793986,-0.20509548104856679
CUST1206,30,10,1254.2037378364903,4,5,5,4.666666666666667,Champions,0,3.292017404826705,0.873458928857837
CUST1207,11,5,358.10246912333906,5,3,2,3.3333333333333335,Loyal,1,-0.021607926326900142,-1.0550394517792347
CUST1208,40,5,423.5772592456315,4,3,2,3.0,Loyal,1,-0.04034627759225218,-0.6364424194116265
CUST1209,63,4,426.07460107341154,3,2,2,2.3333333333333335,Others,1,-0.44975920603170005,-0.4855488011610774
CUST1210,1,5,953.3866965818619,5,3,5,4.333333333333333,Loyal,0,1.3643723847773617,-0.4360297615538159
CUST1211,68,3,216.74912326885266,3,2,1,2.0,Others,1,-1.2297476124597664,-0.8059669221131072
CUST1212,69,6,552.5072171432444,3,4,3,3.3333333333333335,Loyal,0,0.36677917095936113,-0.0194216554239607
CUST1213,15,5,806.9541031445915,5,3,5,4.333333333333333,Loyal,0,0.9578084451840748,-0.4539139983307892
CUST1214,59,7,784.1056924243078,3,5,5,4.333333333333333,Loyal,0,1.224932683322107,0.27028931317022664
CUST1215,21,7,669.2503994791908,4,5,4,4.333333333333333,Champions,0,1.184601580962524,-0.3141209969759385
CUST1216,11,5,485.2332461276386,5,3,3,3.6666666666666665,Loyal,0,0.2622408485220153,-0.897972398751704
CUST1217,98,4,403.25220658667274,2,2,2,2.0,Others,1,-0.6997639861988764,-0.10617094795038123
CUST1218,83,4,523.893012648487,2,2,3,2.3333333333333335,Others,1,-0.3450990586459842,-0.13179683365226047
CUST1219,61,7,728.3889689955084,3,5,4,4.0,Loyal,0,1.0891580492557318,0.22474259030791602
CUST1220,64,6,457.5810791068093,3,4,3,3.3333333333333335,Loyal,0,0.18327018181968383,-0.194925553826776
CUST1221,101,2,154.75895211588377,2,1,1,1.3333333333333333,Others,1,-1.8400147900959791,-0.6182962706504255
CUST1222,24,3,481.0125580535007,4,2,3,3.0,New Customers,1,-0.3894861301299343,-0.9918549495482321
CUST1223,20,3,235.7626926709473,4,2,1,2.3333333333333335,New Customers,1,-0.9143146044615148,-1.3414352575580393
CUST1224,14,5,601.1388553667157,5,3,4,4.0,Loyal,0,0.5039655460425977,-0.7198388268903745
CUST1225,79,7,794.6762560520561,2,5,5,4.0,At Risk,0,1.1347918916148785,0.5162486384645049
CUST1226,99,4,544.770707529922,2,2,3,2.3333333333333335,Others,1,-0.38947840060360994,0.08031677826041193
CUST1227,67,3,214.9188310495893,3,2,1,2.0,Others,1,-1.2281470612637662,-0.8198731869030434
CUST1228,77,6,835.2039467943998,3,4,5,4.0,Loyal,0,0.9524680021765942,0.42300329229921024
CUST1229,12,5,341.82709266353953,5,3,2,3.3333333333333335,Loyal,1,-0.06363355784942562,-1.0635023102616048
CUST1230,25,6,443.953372896411,4,4,3,3.6666666666666665,Loyal,0,0.37464010961900635,-0.6659165690518525
CUST1231,27,10,963.2722567258627,4,5,5,4.666666666666667,Champions,0,2.6595070889981134,0.47908505275051944
CUST1232,60,3,324.7056363464345,3,2,2,2.3333333333333335,Others,1,-0.9432129982436575,-0.7657490744652069
CUST1233,21,6,632.9996514869368,4,4,4,4.0,Champions,0,0.8194779214000136,-0.47893431461649527
CUST1234,173,4,453.3030758029994,1,2,3,2.0,Others,1,-1.0145464262068915,0.8290393807314403
CUST1235,113,5,297.87810367760335,2,3,2,2.3333333333333335,At Risk,1,-0.736156973021024,0.05834296679393836
CUST1236,28,3,477.07883024320466,4,2,3,3.0,New Customers,1,-0.421017487044007,-0.950135047711261
CUST1237,2,5,483.82835703103865,5,3,3,3.6666666666666665,Loyal,0,0.3102880152757404,-1.0045129461755145
CUST1238,96,4,443.12891311053585,2,2,3,2.3333333333333335,Others,1,-0.5993558424348471,-0.08019418944910378
