Customer_ID,Revenue,Orders,First,Last,Lifespan_Years,CLV
CUST1010,302.450518923761,3,2022-03-12 10:00:00,2022-06-11 09:00:00,0.2465753424657534,3679.814646905759
CUST1011,365.77352562502233,3,2022-05-20 02:00:00,2022-11-23 21:00:00,0.5123287671232877,2141.828933472724
CUST1012,618.064532316215,6,2022-01-28 10:00:00,2022-11-22 12:00:00,0.8164383561643835,2271.0760499538774
CUST1013,824.8280546533981,6,2022-01-10 09:00:00,2022-11-19 04:00:00,0.8547945205479452,2894.829230273945
CUST1014,699.5849756707896,6,2022-03-07 15:00:00,2023-01-10 23:00:00,0.8465753424657534,2479.1118069887207
CUST1015,727.4553924275833,8,2022-01-16 17:00:00,2022-09-12 20:00:00,0.6547945205479452,3332.9023209548277
CUST1016,807.725825456339,5,2022-01-29 15:00:00,2022-11-29 01:00:00,0.8301369863013699,2919.009171203601
CUST1017,831.0669420891345,11,2022-01-05 18:00:00,2023-02-18 22:00:00,1.1205479452054794,2224.983622463575
CUST1018,231.47920381538367,3,2022-01-07 10:00:00,2022-07-31 17:00:00,0.5616438356164384,1236.4376984285127
CUST1019,318.2156592374247,3,2022-09-05 17:00:00,2023-02-05 08:00:00,0.41643835616438357,2292.4088609538157
CUST1020,764.0545387399629,6,2022-01-20 02:00:00,2022-12-29 17:00:00,0.9397260273972603,2439.182856910377
CUST1021,673.7080769999296,6,2022-01-09 09:00:00,2023-02-20 06:00:00,1.1123287671232878,1817.02055249981
CUST1022,177.94780820443862,4,2022-01-04 19:00:00,2022-06-23 15:00:00,0.46301369863013697,1152.9754436914811
CUST1023,223.93136175306918,2,2022-03-16 02:00:00,2022-07-22 04:00:00,0.3506849315068493,1915.662821246959
CUST1024,573.6840741551115,3,2022-06-21 14:00:00,2022-09-11 07:00:00,0.2219178082191781,7755.358780245026
CUST1025,742.4159816383773,8,2022-02-07 16:00:00,2023-01-31 15:00:00,0.9780821917808219,2277.158263008468
CUST1026,432.8265780011003,3,2022-01-04 18:00:00,2023-02-15 17:00:00,1.1123287671232878,1167.3524702246423
CUST1027,417.1730766920043,4,2022-02-21 12:00:00,2022-09-15 11:00:00,0.5616438356164384,2228.314726720706
CUST1028,233.4579844320075,2,2022-08-24 01:00:00,2022-11-14 04:00:00,0.22465753424657534,3117.5182067444903
CUST1029,523.0690184627794,5,2022-01-08 13:00:00,2022-11-09 09:00:00,0.8328767123287671,1884.0808395287613
CUST1030,261.0697220393046,3,2022-09-17 23:00:00,2022-11-14 19:00:00,0.15616438356164383,5015.286765491905
CUST1031,604.6658322529137,6,2022-02-21 11:00:00,2023-01-11 13:00:00,0.8876712328767123,2043.5465627066064
CUST1032,633.8983485063432,8,2022-02-10 04:00:00,2023-02-16 04:00:00,1.0164383561643835,1870.9398695807165
CUST1033,181.66450572055646,3,2022-02-05 01:00:00,2023-02-12 21:00:00,1.0191780821917809,534.7382628064767
CUST1034,805.9687687862693,8,2022-04-24 00:00:00,2023-01-31 22:00:00,0.7726027397260274,3129.559580925407
CUST1035,44.58251287194125,1,2022-09-20 13:00:00,2022-09-20 13:00:00,0.1,1337.4753861582374
CUST1036,846.783429240327,9,2022-02-09 18:00:00,2023-02-15 03:00:00,1.0136986301369864,2506.0212297788053
CUST1037,824.1293635592771,8,2022-05-23 09:00:00,2023-01-09 01:00:00,0.6301369863013698,3923.5724047713416
CUST1038,626.5544416912129,6,2022-06-04 19:00:00,2023-02-13 18:00:00,0.6931506849315069,2711.767247635881
CUST1039,478.3383669936808,4,2022-01-08 22:00:00,2023-01-10 06:00:00,1.0027397260273974,1431.0942946942087
CUST1040,749.5790448339151,6,2022-01-29 18:00:00,2023-01-28 10:00:00,0.9945205479452055,2261.126870779992
CUST1041,549.7955421253997,6,2022-03-18 18:00:00,2022-08-20 06:00:00,0.42191780821917807,3909.260510566966
CUST1042,580.7209346636084,5,2022-09-19 15:00:00,2023-02-18 10:00:00,0.4136986301369863,4211.188234812259
CUST1043,541.7033007882094,4,2022-02-02 23:00:00,2023-02-12 01:00:00,1.0246575342465754,1586.0029795804528
CUST1044,678.5744564243463,8,2022-03-31 18:00:00,2023-02-16 21:00:00,0.8821917808219178,2307.574626660432
CUST1045,170.67037827470932,2,2022-01-01 07:00:00,2022-11-22 07:00:00,0.8904109589041096,575.0278898794053
CUST1046,695.8710532357617,7,2022-01-19 06:00:00,2023-01-18 16:00:00,0.9972602739726028,2093.348360695492
CUST1047,337.94993058141335,3,2022-02-13 12:00:00,2022-07-29 19:00:00,0.4547945205479452,2229.248036064142
CUST1048,51.31437998173985,1,2023-01-15 20:00:00,2023-01-15 20:00:00,0.1,1539.4313994521956
CUST1049,650.2384602122362,9,2022-02-03 22:00:00,2023-01-03 22:00:00,0.915068493150685,2131.7698021928104
CUST1050,875.6880234229845,5,2022-02-20 10:00:00,2022-12-08 23:00:00,0.7972602739726027,3295.114727313293
CUST1051,396.1809742752607,3,2022-04-12 00:00:00,2023-01-16 07:00:00,0.7643835616438356,1554.9038237684963
CUST1052,566.3396039801669,4,2022-01-07 12:00:00,2022-10-29 03:00:00,0.8054794520547945,2109.326076048581
CUST1053,397.0601373184209,3,2022-03-07 17:00:00,2022-10-11 16:00:00,0.5945205479452055,2003.5983887726766
CUST1054,487.51242529614115,4,2022-06-02 18:00:00,2022-11-23 03:00:00,0.473972602739726,3085.7000329437833
CUST1055,320.5535073273285,3,2022-04-05 07:00:00,2022-12-16 13:00:00,0.6986301369863014,1376.4944726408812
CUST1056,20.958702857614224,1,2022-10-18 15:00:00,2022-10-18 15:00:00,0.1,628.7610857284267
CUST1057,370.29682867807026,4,2022-01-07 18:00:00,2022-09-03 07:00:00,0.6520547945205479,1703.676585724735
CUST1059,660.3463058986695,6,2022-04-26 04:00:00,2023-01-13 20:00:00,0.7178082191780822,2759.8442937368054
CUST1060,137.54621648480503,1,2022-01-09 20:00:00,2022-01-09 20:00:00,0.1,4126.386494544151
CUST1061,399.42158019304054,3,2022-01-16 15:00:00,2022-12-29 05:00:00,0.947945205479452,1264.065405524218
CUST1062,397.8555127463097,3,2022-08-25 17:00:00,2022-10-19 05:00:00,0.14794520547945206,8067.625675133503
CUST1063,1016.6630117605259,12,2022-01-22 19:00:00,2022-12-16 21:00:00,0.8986301369863013,3394.042676456634
CUST1064,312.17664801631173,4,2022-02-25 01:00:00,2022-09-30 06:00:00,0.5945205479452055,1575.2692607274714
CUST1065,795.7471670022592,5,2022-01-06 10:00:00,2022-09-10 17:00:00,0.6767123287671233,3527.7050520950356
CUST1066,314.706450047865,6,2022-02-04 10:00:00,2023-02-21 08:00:00,1.0438356164383562,904.4712934446513
CUST1067,537.6765854002867,4,2022-01-30 21:00:00,2023-01-31 12:00:00,1.0,1613.0297562008602
CUST1068,777.6147805600278,8,2022-03-23 03:00:00,2023-01-29 19:00:00,0.8547945205479452,2729.1287971577894
CUST1069,263.73282126614026,3,2022-08-10 07:00:00,2022-10-12 07:00:00,0.1726027397260274,4583.927607721009
CUST1070,383.607960004485,5,2022-01-20 16:00:00,2023-02-07 10:00:00,1.0465753424657533,1099.6092047248983
CUST1071,701.1495435131336,7,2022-01-28 05:00:00,2022-11-16 21:00:00,0.8,2629.3107881742512
CUST1072,273.9148500103513,4,2022-01-07 19:00:00,2022-10-07 08:00:00,0.7452054794520548,1102.7086792696127
CUST1073,730.6687626982402,7,2022-01-20 09:00:00,2023-02-07 00:00:00,1.0465753424657533,2094.4562700381493
CUST1074,660.3013496359589,4,2022-11-11 04:00:00,2023-01-16 00:00:00,0.1780821917808219,11123.538120790385
CUST1075,426.27415923965725,4,2022-02-18 21:00:00,2023-02-17 17:00:00,0.9945205479452055,1285.8683315907017
CUST1077,1169.9774442542255,7,2022-01-06 02:00:00,2022-12-21 19:00:00,0.9561643835616438,3670.8461359838884
CUST1078,438.68855309854104,5,2022-01-24 19:00:00,2023-01-27 08:00:00,1.0054794520547945,1308.8936393539577
CUST1079,32.78108405347197,1,2022-06-06 22:00:00,2022-06-06 22:00:00,0.1,983.4325216041591
CUST1080,588.0583399441896,4,2022-02-20 03:00:00,2023-01-22 00:00:00,0.9178082191780822,1922.160842504142
CUST1081,259.88425392148395,2,2022-06-06 08:00:00,2022-06-16 20:00:00,0.1,7796.527617644518
CUST1082,566.9732928161433,6,2022-01-26 06:00:00,2023-01-29 06:00:00,1.0082191780821919,1687.0536837871653
CUST1083,977.6637918622756,10,2022-01-02 16:00:00,2023-01-13 10:00:00,1.0273972602739727,2854.7782722378447
CUST1084,673.2581131086866,5,2022-04-11 16:00:00,2022-11-08 22:00:00,0.5780821917808219,3493.92243532707
CUST1086,353.5273962897677,3,2022-03-30 06:00:00,2022-09-27 10:00:00,0.4958904109589041,2138.743088051357
CUST1087,834.0866907382655,7,2022-01-06 22:00:00,2022-11-20 18:00:00,0.8684931506849315,2881.1511872504757
CUST1088,235.68504967547253,3,2022-04-13 15:00:00,2022-10-13 19:00:00,0.5013698630136987,1410.2466087138928
CUST1089,928.0339668572921,9,2022-02-12 05:00:00,2023-01-24 11:00:00,0.947945205479452,2936.9861089847827
CUST1090,670.667046091676,6,2022-06-04 04:00:00,2022-12-27 03:00:00,0.5616438356164384,3582.3434900994394
CUST1091,283.2999761465031,2,2022-05-17 00:00:00,2022-12-22 21:00:00,0.6,1416.4998807325155
CUST1092,394.57169195332966,5,2022-06-18 01:00:00,2023-01-23 11:00:00,0.6,1972.8584597666486
CUST1093,998.6498096197346,10,2022-01-28 04:00:00,2023-02-12 11:00:00,1.0410958904109588,2877.688267193709
CUST1094,673.1716715791795,6,2022-02-06 12:00:00,2023-01-04 20:00:00,0.9095890410958904,2220.2499409012094
CUST1095,401.9299942631047,4,2022-10-14 04:00:00,2023-02-11 22:00:00,0.3287671232876712,3667.611197650831
CUST1096,663.3228368399413,4,2022-01-01 05:00:00,2022-10-20 13:00:00,0.8,2487.4606381497797
CUST1097,1706.7768272592118,10,2022-02-19 20:00:00,2022-12-07 19:00:00,0.7945205479452054,6444.553882237369
CUST1098,341.7602504451756,4,2022-02-05 02:00:00,2023-01-07 18:00:00,0.9205479452054794,1113.7722447543667
CUST1099,918.7488605940418,10,2022-02-01 03:00:00,2023-01-12 15:00:00,0.9452054794520548,2916.02899232022
CUST1100,237.559554212051,5,2022-01-27 18:00:00,2022-10-22 01:00:00,0.7315068493150685,974.2610931168384
CUST1101,133.85541758161918,2,2022-05-09 11:00:00,2022-12-09 02:00:00,0.5835616438356165,688.1299636238168
CUST1102,324.2739912526433,4,2022-02-13 21:00:00,2022-11-30 23:00:00,0.7945205479452054,1224.413863522912
CUST1103,1032.1468782442726,7,2022-05-18 23:00:00,2023-02-10 07:00:00,0.7315068493150685,4232.96191639505
CUST1104,121.22085819172354,1,2022-05-21 04:00:00,2022-05-21 04:00:00,0.1,3636.625745751706
CUST1105,695.0162547041873,7,2022-01-04 13:00:00,2023-02-15 04:00:00,1.1123287671232878,1874.4896524657265
CUST1106,549.3159340793585,7,2022-06-14 16:00:00,2023-02-04 23:00:00,0.6438356164383562,2559.5785013485
CUST1107,116.14420018481161,2,2022-08-02 04:00:00,2022-11-16 17:00:00,0.29041095890410956,1199.7915019091388
CUST1108,1149.8499722480065,11,2022-03-10 21:00:00,2022-10-14 18:00:00,0.5945205479452055,5802.238339223812
CUST1109,403.3963916286024,5,2022-02-13 20:00:00,2023-02-14 19:00:00,1.0,1210.189174885807
CUST1110,788.6851641515854,7,2022-01-10 02:00:00,2022-12-08 08:00:00,0.9095890410958904,2601.235707066223
CUST1111,433.9480152210402,4,2022-07-05 02:00:00,2023-01-14 10:00:00,0.5287671232876713,2462.036666668596
CUST1112,637.2021901104082,6,2022-03-14 13:00:00,2022-12-31 13:00:00,0.8,2389.508212914031
CUST1113,612.7387610724264,5,2022-03-24 05:00:00,2022-10-17 23:00:00,0.5671232876712329,3241.2992433541394
CUST1114,650.4094439874726,6,2022-08-11 19:00:00,2023-02-01 00:00:00,0.473972602739726,4116.753417146142
CUST1115,298.99196354916955,3,2022-07-20 19:00:00,2022-10-04 17:00:00,0.2054794520547945,4365.282667817876
CUST1116,356.1476612023722,3,2022-01-23 21:00:00,2022-12-25 18:00:00,0.9178082191780822,1164.1244448256643
CUST1117,507.43442670945035,6,2022-08-14 20:00:00,2023-01-18 11:00:00,0.4273972602739726,3561.799341325949
CUST1118,255.25028449442587,4,2022-10-10 21:00:00,2023-02-04 04:00:00,0.3178082191780822,2409.474668287899
CUST1119,667.1155266368492,4,2022-02-28 06:00:00,2023-01-15 17:00:00,0.8794520547945206,2275.6744600228967
CUST1120,521.8798064648835,6,2022-01-27 00:00:00,2022-12-02 11:00:00,0.8465753424657534,1849.3798966959462
CUST1121,983.1648794565565,7,2022-03-04 01:00:00,2023-02-01 08:00:00,0.915068493150685,3223.2501287572736
CUST1122,539.6098005455241,5,2022-03-26 07:00:00,2023-01-17 14:00:00,0.8136986301369863,1989.4704767587502
CUST1123,982.978378623682,10,2022-01-16 20:00:00,2023-01-09 10:00:00,0.9780821917808219,3015.017715946588
CUST1124,558.2277705218771,5,2022-01-01 16:00:00,2022-08-30 10:00:00,0.6575342465753424,2546.9142030060643
CUST1125,587.6995936119927,5,2022-05-16 08:00:00,2022-12-18 05:00:00,0.589041095890411,2993.167697698288
CUST1126,1113.9547311159356,8,2022-04-30 16:00:00,2022-12-08 00:00:00,0.6054794520547945,5519.368464126469
CUST1127,619.9201150062493,5,2022-01-01 00:00:00,2023-01-31 21:00:00,1.082191780821918,1718.5127238780833
CUST1128,750.7546982226645,7,2022-01-22 13:00:00,2022-12-03 04:00:00,0.8602739726027397,2618.077689661839
CUST1129,301.46833466268913,2,2022-10-29 22:00:00,2023-01-21 12:00:00,0.2273972602739726,3977.20272838126
CUST1130,482.0798451949428,6,2022-01-04 22:00:00,2023-01-09 05:00:00,1.010958904109589,1430.5621422451557
CUST1131,483.19681602676343,5,2022-01-01 04:00:00,2022-11-26 11:00:00,0.9013698630136986,1608.2082478702307
CUST1132,872.8600566024797,5,2022-03-27 06:00:00,2022-11-27 14:00:00,0.6712328767123288,3901.1500488967977
CUST1133,755.8548197547829,7,2022-03-18 04:00:00,2022-08-22 20:00:00,0.4301369863013699,5271.726290646415
CUST1134,243.18191236033937,3,2022-05-18 04:00:00,2023-01-26 03:00:00,0.6904109589041096,1056.6833096609985
CUST1135,716.5608081303429,7,2022-06-03 01:00:00,2022-12-27 13:00:00,0.5671232876712329,3790.5028256170317
CUST1136,1100.5975716364712,9,2022-01-17 17:00:00,2023-02-16 03:00:00,1.0794520547945206,3058.7673627967915
CUST1137,737.449760134024,9,2022-01-12 07:00:00,2022-11-01 12:00:00,0.8027397260273973,2755.9982503302263
CUST1138,396.7356202304473,4,2022-04-03 10:00:00,2023-01-26 14:00:00,0.8164383561643835,1457.803705209194
CUST1139,401.8779929933922,4,2022-03-17 10:00:00,2023-01-12 10:00:00,0.8246575342465754,1461.9814030822736
CUST1140,133.1245010503112,2,2022-01-21 08:00:00,2022-11-24 01:00:00,0.8383561643835616,476.37689101336855
CUST1141,770.4761144287743,9,2022-02-08 05:00:00,2023-02-03 03:00:00,0.9835616438356164,2350.0594576587964
CUST1142,1134.4558754413047,10,2022-01-27 02:00:00,2023-02-07 22:00:00,1.0301369863013699,3303.8010202346504
CUST1143,549.4423435354458,5,2022-02-12 01:00:00,2022-10-29 06:00:00,0.7095890410958904,2322.931915719356
CUST1144,534.7902314385817,9,2022-01-17 04:00:00,2023-02-17 23:00:00,1.084931506849315,1478.7760187506235
CUST1145,755.5172498602606,4,2022-02-20 00:00:00,2023-02-14 21:00:00,0.9835616438356164,2304.4328373175076
CUST1146,356.67632216592807,3,2022-02-10 05:00:00,2022-09-27 02:00:00,0.6246575342465753,1712.984968296891
CUST1147,264.2118805047213,2,2022-07-27 15:00:00,2023-01-14 12:00:00,0.4657534246575342,1701.8353479568812
CUST1148,746.3618614552827,7,2022-01-14 14:00:00,2022-11-21 18:00:00,0.852054794520548,2627.865717985642
CUST1149,219.85343871396597,3,2022-01-24 09:00:00,2022-11-13 03:00:00,0.8,824.4503951773725
CUST1150,510.34637357687956,5,2022-02-07 01:00:00,2023-01-12 01:00:00,0.9287671232876712,1648.4639500492126
CUST1151,872.1277987672568,8,2022-01-26 14:00:00,2022-10-22 11:00:00,0.7342465753424657,3563.357983769202
CUST1152,673.3389451078906,8,2022-06-02 23:00:00,2023-01-24 06:00:00,0.6438356164383562,3137.4729569920855
CUST1153,814.7568668205108,8,2022-01-06 19:00:00,2023-02-17 02:00:00,1.1123287671232878,2197.43539204054
CUST1154,575.4336418224278,9,2022-01-13 10:00:00,2023-02-03 16:00:00,1.0575342465753426,1632.3829994703588
CUST1155,764.9101020737859,5,2022-01-03 09:00:00,2023-02-06 12:00:00,1.093150684931507,2099.189377871668
CUST1156,591.0070865161046,7,2022-02-06 10:00:00,2023-02-14 22:00:00,1.021917808219178,1734.9939939279748
CUST1157,302.16963155422127,3,2022-02-04 16:00:00,2022-05-03 03:00:00,0.23835616438356164,3803.169500596233
CUST1158,480.6004517208013,5,2022-03-06 04:00:00,2023-02-11 09:00:00,0.936986301369863,1538.7646041937935
CUST1159,345.2818050236623,3,2022-01-18 19:00:00,2022-12-31 19:00:00,0.9506849315068493,1089.5780302619892
CUST1160,354.1213003186027,3,2022-07-06 15:00:00,2022-12-23 08:00:00,0.46301369863013697,2294.4545789873964
CUST1161,451.13131518604575,5,2022-02-24 20:00:00,2023-01-05 20:00:00,0.863013698630137,1568.2183813610159
CUST1162,123.55341707772905,2,2022-08-07 07:00:00,2022-11-25 23:00:00,0.3013698630136986,1229.9181063646665
CUST1163,220.89996446382412,3,2022-01-06 23:00:00,2022-09-14 18:00:00,0.684931506849315,967.5418443515496
CUST1164,317.7977071107785,3,2022-03-29 17:00:00,2023-02-09 11:00:00,0.8657534246575342,1101.2293964756407
CUST1165,784.2240942955075,7,2022-03-11 11:00:00,2022-12-25 09:00:00,0.7890410958904109,2981.6853585193776
CUST1166,182.92633992607674,2,2022-03-28 23:00:00,2022-12-03 15:00:00,0.6821917808219178,804.4351093134699
CUST1167,691.5519119668925,4,2022-01-23 20:00:00,2022-11-03 03:00:00,0.7753424657534247,2675.7927335821455
CUST1168,744.2190033877715,7,2022-02-04 05:00:00,2023-01-10 21:00:00,0.9315068493150684,2396.8229667929704
CUST1169,576.6181739889986,6,2022-02-10 22:00:00,2022-10-17 08:00:00,0.6794520547945205,2545.955244024006
CUST1170,553.6378983597954,5,2022-02-23 00:00:00,2022-11-22 23:00:00,0.7452054794520548,2228.799627588147
CUST1171,1305.6613484710374,8,2022-04-04 05:00:00,2022-12-27 17:00:00,0.7315068493150685,5354.678563954255
CUST1172,387.9383665014354,4,2022-01-15 05:00:00,2022-07-14 17:00:00,0.4931506849315068,2359.958396217065
CUST1173,488.49228789288696,4,2022-02-08 14:00:00,2023-02-13 06:00:00,1.010958904109589,1449.5909356171037
CUST1174,240.44268149592335,3,2022-10-11 13:00:00,2023-01-28 22:00:00,0.29863013698630136,2415.4562957617986
CUST1175,309.16263253280687,3,2022-02-04 04:00:00,2023-01-08 09:00:00,0.9260273972602739,1001.5771675249216
CUST1176,238.62733018569315,2,2022-03-26 02:00:00,2023-01-12 06:00:00,0.8,894.8524881963493
CUST1177,527.0493902725844,4,2022-03-18 20:00:00,2022-07-09 04:00:00,0.30684931506849317,5152.848949539999
CUST1178,840.1262660902235,9,2022-05-03 00:00:00,2023-02-13 03:00:00,0.7835616438356164,3216.567347443338
CUST1179,887.1335852189934,6,2022-07-16 10:00:00,2023-02-12 04:00:00,0.5753424657534246,4625.7679800704655
CUST1180,1037.1340575391046,8,2022-05-05 02:00:00,2022-12-16 05:00:00,0.6164383561643836,5047.385746690309
CUST1181,361.92139600310134,5,2022-01-06 11:00:00,2023-02-08 03:00:00,1.0876712328767124,998.2466715954558
CUST1182,331.12861584516554,4,2022-03-17 02:00:00,2023-01-25 16:00:00,0.8602739726027397,1154.7319565301154
CUST1183,224.63046261385253,4,2022-03-04 19:00:00,2022-11-25 09:00:00,0.726027397260274,928.1900247629001
CUST1184,512.9760495157257,4,2022-01-09 22:00:00,2022-11-29 19:00:00,0.8849315068493151,1739.0364526926305
CUST1185,1306.5906036484632,12,2022-01-02 07:00:00,2023-02-21 02:00:00,1.1342465753424658,3455.8374661716603
CUST1186,647.1960675857309,4,2022-04-11 02:00:00,2023-01-28 04:00:00,0.8,2426.985253446491
CUST1187,483.6824206717347,6,2022-01-18 05:00:00,2022-11-01 14:00:00,0.7863013698630137,1845.4085387998239
CUST1188,727.3810601120389,8,2022-08-23 21:00:00,2023-02-21 01:00:00,0.4958904109589041,4400.45447968333
CUST1189,634.7894022050207,4,2022-02-05 20:00:00,2023-01-19 21:00:00,0.9534246575342465,1997.3976879726947
CUST1190,327.5674362038781,5,2022-04-15 22:00:00,2023-02-03 04:00:00,0.8027397260273973,1224.1854697721724
CUST1191,119.86048287985287,3,2022-05-08 04:00:00,2022-05-10 16:00:00,0.1,3595.814486395586
CUST1192,876.9537338187627,9,2022-01-30 19:00:00,2023-01-05 17:00:00,0.9287671232876712,2832.63816675972
CUST1193,369.71688869493227,3,2022-08-25 21:00:00,2023-02-14 02:00:00,0.4712328767123288,2353.720890238086
CUST1194,133.668003848222,2,2022-03-27 11:00:00,2022-04-04 19:00:00,0.1,4010.040115446661
CUST1195,251.52903807576007,4,2022-01-09 18:00:00,2022-11-27 20:00:00,0.8821917808219178,855.3549586737802
CUST1196,510.4440549956887,6,2022-01-20 12:00:00,2022-12-20 14:00:00,0.915068493150685,1673.461797066704
CUST1197,474.69117968732667,4,2022-05-19 01:00:00,2022-08-19 02:00:00,0.25205479452054796,5649.856975626333
CUST1198,101.148101011171,1,2022-02-05 09:00:00,2022-02-05 09:00:00,0.1,3034.4430303351296
CUST1199,716.4905777195336,5,2022-03-12 09:00:00,2022-11-21 08:00:00,0.6931506849315069,3101.01653202723
CUST1200,271.02953661674206,3,2022-01-22 18:00:00,2022-06-25 15:00:00,0.4191780821917808,1939.721193433546
CUST1201,519.9177210040198,4,2022-09-17 13:00:00,2023-01-01 13:00:00,0.29041095890410956,5370.848155654732
CUST1202,908.4183696167743,8,2022-02-10 12:00:00,2022-12-15 12:00:00,0.8438356164383561,3229.6042686050905
CUST1203,397.9264368394553,3,2022-03-03 09:00:00,2022-09-02 06:00:00,0.4986301369863014,2394.1178480176022
CUST1204,706.5805697332164,8,2022-01-29 07:00:00,2023-02-18 23:00:00,1.0547945205479452,2009.6252567736933
CUST1205,489.9463795938542,5,2022-08-24 07:00:00,2022-12-13 19:00:00,0.3041095890410959,4833.2548257231565
CUST1206,1254.2037378364903,10,2022-02-06 18:00:00,2023-01-22 17:00:00,0.9561643835616438,3935.1091487993035
CUST1207,358.10246912333906,5,2022-02-18 00:00:00,2023-02-10 20:00:00,0.9780821917808219,1098.3815229413342
CUST1208,423.5772592456315,5,2022-01-13 21:00:00,2023-01-13 00:00:00,0.9972602739726028,1274.2227991043037
CUST1209,426.07460107341154,4,2022-04-27 02:00:00,2022-12-20 20:00:00,0.6493150684931507,1968.5725239467752
CUST1210,953.3866965818619,5,2022-02-04 11:00:00,2023-02-20 23:00:00,1.0438356164383562,2740.0483799399967
CUST1211,216.74912326885266,3,2022-09-13 20:00:00,2022-12-16 12:00:00,0.2547945205479452,2552.0461288106844
CUST1212,552.5072171432444,6,2022-06-07 09:00:00,2022-12-15 00:00:00,0.5205479452054794,3184.186330378172
CUST1213,806.9541031445915,5,2022-01-27 10:00:00,2023-02-07 15:00:00,1.0301369863013699,2350.0392099556593
CUST1214,784.1056924243078,7,2022-01-24 08:00:00,2022-12-25 08:00:00,0.9178082191780822,2562.9723379242296
CUST1215,669.2503994791908,7,2022-02-07 22:00:00,2023-02-01 11:00:00,0.9808219178082191,2047.0089034349553
CUST1216,485.2332461276386,5,2022-01-02 04:00:00,2023-02-11 11:00:00,1.1095890410958904,1311.926924715467
CUST1217,403.25220658667274,4,2022-04-28 12:00:00,2022-11-15 19:00:00,0.5506849315068493,2196.8217224497844
CUST1218,523.893012648487,4,2022-02-05 17:00:00,2022-12-01 00:00:00,0.8164383561643835,1925.043116946622
CUST1219,728.3889689955084,7,2022-01-18 20:00:00,2022-12-23 12:00:00,0.9260273972602739,2359.7216599114845
CUST1220,457.5810791068093,6,2022-01-25 07:00:00,2022-12-20 08:00:00,0.9013698630136986,1522.952223774943
CUST1221,154.75895211588377,2,2022-11-05 06:00:00,2022-11-13 11:00:00,0.1,4642.768563476513
CUST1222,481.0125580535007,3,2022-08-28 22:00:00,2023-01-29 07:00:00,0.4191780821917808,3442.540856657407
CUST1223,235.7626926709473,3,2022-08-11 21:00:00,2023-02-02 10:00:00,0.4767123287671233,1483.6790142223408
CUST1224,601.1388553667157,5,2022-03-24 02:00:00,2023-02-08 02:00:00,0.8794520547945206,2050.61385241917
CUST1225,794.6762560520561,7,2022-01-14 13:00:00,2022-12-05 08:00:00,0.8876712328767123,2685.711420916671
CUST1226,544.770707529922,4,2022-05-08 05:00:00,2022-11-14 17:00:00,0.5205479452054794,3139.5996039224456
CUST1227,214.9188310495893,3,2022-06-13 23:00:00,2022-12-17 03:00:00,0.5095890410958904,1265.2479569854854
CUST1228,835.2039467943998,6,2022-01-28 12:00:00,2022-12-07 15:00:00,0.8575342465753425,2921.8796221721013
CUST1229,341.82709266353953,5,2022-07-30 19:00:00,2023-02-10 08:00:00,0.5315068493150685,1929.3848786936894
CUST1230,443.953372896411,6,2022-04-26 13:00:00,2023-01-28 08:00:00,0.7561643835616438,1761.336751165109
CUST1231,963.2722567258627,10,2022-02-15 13:00:00,2023-01-26 02:00:00,0.9424657534246575,3066.2300032407547
CUST1232,324.7056363464345,3,2022-10-06 13:00:00,2022-12-24 08:00:00,0.2136986301369863,4558.3675871711
CUST1233,632.9996514869368,6,2022-03-17 11:00:00,2023-02-01 07:00:00,0.8767123287671232,2166.045682431862
CUST1234,453.3030758029994,4,2022-03-06 16:00:00,2022-09-02 07:00:00,0.4904109589041096,2772.999262593767
CUST1235,297.87810367760335,5,2022-05-27 18:00:00,2022-11-01 04:00:00,0.4301369863013699,2077.5574746941124
CUST1236,477.07883024320466,3,2022-02-22 17:00:00,2023-01-25 07:00:00,0.9205479452054794,1554.7658307033012
CUST1237,483.82835703103865,5,2022-02-08 17:00:00,2023-02-19 19:00:00,1.0301369863013699,1409.0214120983705
CUST1238,443.12891311053585,4,2022-07-20 02:00:00,2022-11-18 07:00:00,0.3315068493150685,4010.133552529229
CUST1239,601.6978868580934,6,2022-01-01 11:00:00,2023-02-02 14:00:00,1.0876712328767124,1659.5949272282423
CUST1240,532.880816075493,4,2022-02-21 03:00:00,2022-07-22 12:00:00,0.4136986301369863,3864.268169554072
CUST1241,733.1342437079264,5,2022-02-12 14:00:00,2022-12-13 13:00:00,0.8301369863013699,2649.445534192011
CUST1242,1015.5781422379735,8,2022-01-08 14:00:00,2023-02-21 00:00:00,1.1178082191780823,2725.632514094561
CUST1243,56.94311120966664,1,2023-01-30 04:00:00,2023-01-30 04:00:00,0.1,1708.2933362899994
CUST1244,788.6650279083018,9,2022-01-20 13:00:00,2022-12-10 07:00:00,0.8849315068493151,2673.6476952309304
CUST1245,250.42360678191721,3,2022-05-02 23:00:00,2022-06-06 15:00:00,0.1,7512.708203457516
CUST1246,797.5503043063579,7,2022-03-12 16:00:00,2023-01-17 02:00:00,0.8493150684931506,2817.1534942434255
CUST1247,1282.7718391123594,10,2022-01-29 08:00:00,2022-10-16 01:00:00,0.7095890410958904,5423.301790841828
CUST1248,216.94055953892297,3,2022-04-06 01:00:00,2022-06-03 15:00:00,0.1589041095890411,4095.6881499158726
